x_mm,radius_mm,z_mm
23.35830856289982,32.162651853240035,0.0
23.594251073636176,31.881466518424286,0.0
23.83019358437254,31.600281183608526,0.0
24.066136095108902,31.31909584879277,0.0
24.302078605845264,31.03791051397701,0.0
24.538021116581625,30.756725179161254,0.0
24.77396362731799,30.475539844345494,0.0
25.009906138054347,30.19435450952974,0.0
25.24584864879071,29.913169174713985,0.0
25.481791159527074,29.63198383989823,0.0
25.717733670263435,29.35079850508247,0.0
25.953676180999796,29.069613170266713,0.0
26.189618691736158,28.788427835450953,0.0
26.42556120247252,28.507242500635197,0.0
26.66150371320888,28.226057165819444,0.0
26.89744622394524,27.944871831003685,0.0
27.133388734681606,27.66368649618793,0.0
27.369331245417968,27.38250116137217,0.0
27.60527375615433,27.101315826556412,0.0
27.841216266890694,26.820130491740652,0.0
28.07715877762705,26.5389451569249,0.0
28.244014844565235,26.34209227274888,0.0
28.41087091150342,26.149144434870085,0.0
28.577726978441603,25.959970528703195,0.0
28.744583045379787,25.774447643035966,0.0
28.91143911231797,25.592460369908036,0.0
29.078295179256155,25.41390017988555,0.0
29.24515124619434,25.238664863024713,0.0
29.412007313132523,25.066658027261965,0.0
29.578863380070707,24.897788647170675,0.0
29.74571944700889,24.731970657028455,0.0
29.912575513947075,24.56912258298248,0.0
30.07943158088526,24.409167209810512,0.0
30.246287647823443,24.25203127837605,0.0
30.413143714761627,24.09764521038649,0.0
30.57999978169981,23.945942857497464,0.0
30.746855848637995,23.796861272178475,0.0
30.91371191557618,23.650340498073277,0.0
31.080567982514363,23.50632337786283,0.0
31.247424049452547,23.36475537687518,0.0
31.41428011639073,23.225584420891213,0.0
31.581136183328915,23.088760746773023,0.0
31.747992250267103,22.954236764696095,0.0
31.914848317205287,22.82196693090129,0.0
32.08170438414347,22.691907630000546,0.0
32.24856045108165,22.564017065973548,0.0
32.41541651801984,22.438255161083312,0.0
32.58227258495802,22.31458346201856,0.0
32.74912865189621,22.19296505264141,0.0
32.91598471883439,22.073364472780963,0.0
33.082840785772575,21.95574764256897,0.0
33.249696852710755,21.84008179186245,0.0
33.41655291964894,21.72633539434198,0.0
33.58340898658712,21.61447810591308,0.0
33.75026505352531,21.504480707072865,0.0
33.91712112046349,21.396315048935122,0.0
34.08397718740168,21.289954002634676,0.0
34.25083325433987,21.185371411856902,0.0
34.41768932127805,21.082542048260553,0.0
34.584545388216235,20.981441569582216,0.0
34.751401455154415,20.882046480228794,0.0
34.9182575220926,20.784334094180952,0.0
35.08511358903078,20.688282500044988,0.0
35.25196965596897,20.593870528104215,0.0
35.41882572290715,20.50107771923299,0.0
35.58568178984534,20.409884295547357,0.0
35.75253785678352,20.320271132676666,0.0
35.91939392372171,20.232219733549123,0.0
36.08624999065989,20.145712203592936,0.0
36.253106057598075,20.06073122726198,0.0
36.419962124536255,19.97726004580196,0.0
36.58681819147444,19.895282436179254,0.0
36.75367425841262,19.814782691100437,0.0
36.92053032535081,19.73574560005564,0.0
37.08738639228899,19.658156431323977,0.0
37.25424245922718,19.582000914883388,0.0
37.42109852616536,19.507265226171608,0.0
37.58795459310355,19.43393597064846,0.0
37.75481066004173,19.362000169113415,0.0
37.921666726979915,19.29144524373519,0.0
38.088522793918095,19.222259004753425,0.0
38.25537886085628,19.154429637814882,0.0
38.42223492779446,19.08794569190931,0.0
38.58909099473265,19.022796067872413,0.0
38.75594706167083,18.95897000742525,0.0
38.92280312860902,18.896457082721803,0.0
39.0896591955472,18.83524718637782,0.0
39.25651526248539,18.775330521956125,0.0
39.42337132942357,18.71669759488483,0.0
39.590227396361755,18.6593392037867,0.0
39.75708346329994,18.60324643219894,0.0
39.92393953023812,18.54841064066416,0.0
40.09079559717631,18.494823459174437,0.0
40.25765166411449,18.44247677995137,0.0
40.42450773105268,18.391362750546165,0.0
40.59136379799086,18.34147376724474,0.0
40.758219864929046,18.292802468763647,0.0
40.92507593186723,18.245341730223533,0.0
41.091931998805414,18.19908465738761,0.0
41.258788065743595,18.15402458115332,0.0
41.42564413268178,18.110155052286107,0.0
41.59250019961996,18.067469836384785,0.0
41.75935626655815,18.025962909068703,0.0
41.92621233349633,17.985628451377327,0.0
42.09306840043452,17.946460845373533,0.0
42.2599244673727,17.908454669942298,0.0
42.426780534310886,17.871604696777037,0.0
42.59363660124907,17.83590588654619,0.0
42.760492668187254,17.801353385233117,0.0
42.927348735125435,17.76794252064281,0.0
43.09420480206362,17.73566879906918,0.0
43.2610608690018,17.70452790211718,0.0
43.42791693593999,17.674515683674173,0.0
43.59477300287817,17.645628167025475,0.0
43.76162906981636,17.617861542109114,0.0
43.92848513675454,17.591212162905293,0.0
44.095341203692726,17.565676544956144,0.0
44.26219727063091,17.541251363011774,0.0
44.429053337569094,17.517933448798736,0.0
44.595909404507275,17.495719788907373,0.0
44.76276547144546,17.47460752279458,0.0
44.92962153838364,17.45459394089893,0.0
45.09647760532183,17.435676482865095,0.0
45.26333367226002,17.417852735874863,0.0
45.4301897391982,17.401120433082138,0.0
45.597045806136386,17.385477452149534,0.0
45.763901873074566,17.37092181388425,0.0
45.930757940012754,17.357451680971312,0.0
46.097614006950934,17.345065356802074,0.0
46.26447007388912,17.333761284396374,0.0
46.4313261408273,17.32353804541665,0.0
46.59818220776549,17.31439435927259,0.0
46.76503827470367,17.30632908231492,0.0
46.93189434164186,17.299341207117276,0.0
47.09875040858004,17.293429861844935,0.0
47.265606475518226,17.288594309709584,0.0
47.432462542456406,17.28483394850936,0.0
47.599318609394594,17.282148310253344,0.0
47.766174676332774,17.280537060870152,0.0
47.93303074327096,17.280000000000005,0.0
47.98093076912104,17.280165975117487,0.0
48.028828494562426,17.280663892498964,0.0
48.07672161929692,17.28149372823185,0.0
48.12460784324727,17.282655442463106,0.0
48.17248486666762,17.284148979401163,0.0
48.22035039025397,17.285974267318608,0.0
48.26820211525463,17.2881312185556,0.0
48.316037743580566,17.29061972952411,0.0
48.3638549779158,17.293439680712886,0.0
48.41165152182772,17.296590936693185,0.0
48.45942507987739,17.300073346125288,0.0
48.507173357729755,17.30388674176575,0.0
48.55489406226387,17.308030940475465,0.0
48.60258490168298,17.312505743228414,0.0
48.65024358562464,17.31731093512128,0.0
48.697867825270635,17.322446285383727,0.0
48.74545533345698,17.32791154738948,0.0
48.79300382478373,17.3337064586682,0.0
48.840511015724694,17.339830740918078,0.0
48.88797462473718,17.346284100019176,0.0
48.9353923723715,17.35306622604759,0.0
48.98276198138049,17.36017679329031,0.0
49.03008117682883,17.36761546026087,0.0
49.07734768620235,17.37538186971573,0.0
49.12455923951712,17.383475648671485,0.0
49.17171356942849,17.391896408422703,0.0
49.218808411339964,17.40064374456066,0.0
49.265841503512,17.409717236992716,0.0
49.312810587170574,17.419116449962512,0.0
49.35971340661569,17.4288409320709,0.0
49.40654770932971,17.438890216297604,0.0
49.453311246085526,17.44926382002366,0.0
49.50000177105457,17.459961245054597,0.0
49.546617041914686,17.470981977644364,0.0
49.59315481995783,17.482325488519983,0.0
49.63961287019753,17.49399123290699,0.0
49.68598896147629,17.50597865055559,0.0
49.732280866572694,17.518287165767564,0.0
49.77848636230838,17.53091618742391,0.0
49.82460322965484,17.543865109013243,0.0
49.870629253839944,17.557133308660912,0.0
49.91656222445431,17.570720149158877,0.0
49.9623999355575,17.584624977996306,0.0
50.008140185783915,17.5988471273909,0.0
50.05378077844855,17.61338591432099,0.0
50.09931952165246,17.628240640558307,0.0
50.14475422838806,17.643410592701546,0.0
50.190082716644106,17.658895042210602,0.0
50.23530280951056,17.674693245441574,0.0
50.28041233528306,17.690804443682474,0.0
50.325409127567276,17.707227863189658,0.0
50.37029102538291,17.723962715224996,0.0
50.415055873267505,17.741008196093745,0.0
50.45970152137994,17.758363487183146,0.0
50.50422582560371,17.77602775500175,0.0
50.54862664764985,17.794000151219414,0.0
50.59290185515966,17.812279812708084,0.0
50.63704932180712,17.830865861583227,0.0
50.68106692740097,17.84975740524598,0.0
50.72495255798657,17.86895353642604,0.0
50.768704105947386,17.888453333225225,0.0
50.81231947010627,17.90825585916174,0.0
50.855796555826274,17.928360163215167,0.0
50.899133275111346,17.948765279872134,0.0
50.942327546706544,17.96947022917267,0.0
50.98537729619801,17.990474016757297,0.0
51.028280456112576,18.01177563391474,0.0
51.071034966017095,18.03337405763043,0.0
51.11363877261734,18.055268250635574,0.0
51.156089829856654,18.077457161457005,0.0
51.198386099014215,18.09993972446768,0.0
51.2405255488029,18.122714859937847,0.0
51.2825061554669,18.145781474086892,0.0
51.32432590287885,18.169138459135876,0.0
51.3659827826367,18.192784693360746,0.0
51.40747479416015,18.216719041146202,0.0
51.448799944786735,18.240940353040216,0.0
51.48995624986753,18.265447465809256,0.0
51.53094173286243,18.290239202494142,0.0
51.571754425435095,18.315314372466577,0.0
51.61239236754751,18.340671771486313,0.0
51.65285360755405,18.366310181759005,0.0
51.693136202295264,18.39222837199467,0.0
51.73323821719119,18.418425097466837,0.0
51.77315772633424,18.44489910007234,0.0
51.81289281258169,18.471649108391695,0.0
51.852441567647766,18.498673837750207,0.0
51.891802092195306,18.525971990279636,0.0
51.93097249592695,18.553542254980535,0.0
51.96995089767592,18.581383307785224,0.0
52.00873542549638,18.609493811621363,0.0
52.04732421675334,18.637872416476164,0.0
52.08571541821207,18.666517759461236,0.0
52.12390718612717,18.695428464878038,0.0
52.16189768633103,18.724603144283947,0.0
52.19968509432202,18.754040396558917,0.0
52.23726759535201,18.7837388079728,0.0
52.27464338451359,18.813696952253224,0.0
52.31181066682672,18.84391339065409,0.0
52.473891061910024,18.97639843252096,0.0
52.635971456993325,19.10844484961169,0.0
52.798051852076625,19.240052641926273,0.0
52.960132247159926,19.371221809464718,0.0
53.12221264224322,19.501952352227026,0.0
53.28429303732652,19.63224427021319,0.0
53.44637343240982,19.76209756342321,0.0
53.608453827493115,19.891512231857096,0.0
53.770534222576416,20.020488275514836,0.0
53.932614617659716,20.149025694396435,0.0
54.09469501274301,20.277124488501894,0.0
54.25677540782632,20.404784657831208,0.0
54.41885580290962,20.532006202384387,0.0
54.58093619799291,20.658789122161423,0.0
54.74301659307621,20.785133417162317,0.0
54.905096988159514,20.911039087387074,0.0
55.06717738324281,21.036506132835683,0.0
55.22925777832611,21.161534553508154,0.0
55.39133817340941,21.28612434940449,0.0
55.5534185684927,21.410275520524678,0.0
55.715498963576,21.533988066868726,0.0
55.877579358659304,21.657261988436634,0.0
56.039659753742605,21.780097285228397,0.0
56.201740148825905,21.902493957244026,0.0
56.363820543909206,22.02445200448351,0.0
56.5259009389925,22.145971426946854,0.0
56.68798133407581,22.267052224634057,0.0
56.8500617291591,22.38769439754512,0.0
57.0121421242424,22.50789794568004,0.0
57.1742225193257,22.62766286903882,0.0
57.336302914408996,22.746989167621457,0.0
57.4983833094923,22.865876841427955,0.0
57.6604637045756,22.98432589045831,0.0
57.8225440996589,23.102336314712524,0.0
57.9846244947422,23.2199081141906,0.0
58.1467048898255,23.337041288892536,0.0
58.308785284908794,23.453735838818325,0.0
58.470865679992094,23.569991763967977,0.0
58.632946075075395,23.685809064341484,0.0
58.79502647015869,23.801187739938854,0.0
58.95710686524199,23.916127790760086,0.0
59.11918726032529,24.030629216805174,0.0
59.281267655408584,24.14469201807412,0.0
59.44334805049189,24.258316194566927,0.0
59.60542844557519,24.371501746283588,0.0
59.767508840658486,24.484248673224116,0.0
59.92958923574179,24.596556975388495,0.0
60.09166963082509,24.708426652776733,0.0
60.25375002590838,24.819857705388838,0.0
60.41583042099168,24.930850133224798,0.0
60.57791081607498,25.041403936284613,0.0
60.73999121115828,25.15151911456829,0.0
60.90207160624158,25.261195668075825,0.0
61.06415200132488,25.370433596807224,0.0
61.22623239640818,25.479232900762476,0.0
61.38831279149148,25.58759357994159,0.0
61.55039318657478,25.695515634344563,0.0
61.712473581658074,25.80299906397139,0.0
61.874553976741375,25.910043868822083,0.0
62.036634371824675,26.016650048896633,0.0
62.19871476690797,26.122817604195042,0.0
62.36079516199128,26.22854653471731,0.0
62.52287555707457,26.333836840463434,0.0
62.684955952157864,26.43868852143342,0.0
62.84703634724117,26.54310157762726,0.0
63.00911674232447,26.647076009044966,0.0
63.171197137407766,26.750611815686526,0.0
63.333277532491074,26.853708997551948,0.0
63.49535792757437,26.956367554641226,0.0
63.65743832265766,27.05858748695437,0.0
63.81951871774097,27.160368794491365,0.0
63.98159911282426,27.26171147725222,0.0
64.14367950790756,27.362615535236937,0.0
64.30575990299087,27.463080968445514,0.0
64.46784029807417,27.563107776877946,0.0
64.62992069315746,27.66269596053424,0.0
64.79200108824077,27.76184551941439,0.0
64.95408148332406,27.860556453518402,0.0
65.11616187840735,27.958828762846274,0.0
65.27824227349066,28.056662447398,0.0
65.44032266857396,28.154057507173583,0.0
65.60240306365725,28.251013942173035,0.0
65.76448345874056,28.347531752396343,0.0
65.92656385382385,28.443610937843506,0.0
66.08864424890714,28.53925149851453,0.0
66.25072464399045,28.63445343440941,0.0
66.41280503907375,28.729216745528156,0.0
66.57488543415704,28.823541431870755,0.0
66.73696582924035,28.91742749343721,0.0
66.89904622432364,29.010874930227533,0.0
67.06112661940693,29.10388374224171,0.0
67.22320701449024,29.19645392947975,0.0
67.38528740957355,29.288585491941642,0.0
67.54736780465684,29.3802784296274,0.0
67.70944819974015,29.47153274253701,0.0
67.87152859482345,29.562348430670482,0.0
68.03360898990675,29.652725494027816,0.0
68.19568938499005,29.742663932609005,0.0
68.35776978007334,29.832163746414057,0.0
68.51985017515665,29.92122493544296,0.0
68.68193057023994,30.009847499695727,0.0
68.84401096532324,30.098031439172356,0.0
69.00609136040654,30.185776753872844,0.0
69.16817175548984,30.273083443797187,0.0
69.33025215057314,30.359951508945393,0.0
69.49233254565644,30.446380949317454,0.0
69.65441294073973,30.532371764913375,0.0
69.81649333582304,30.617923955733158,0.0
69.97857373090633,30.703037521776796,0.0
70.14065412598963,30.787712463044294,0.0
70.30273452107294,30.87194877953565,0.0
70.46481491615623,30.95574647125087,0.0
70.62689531123952,31.03910553818994,0.0
70.78897570632284,31.12202598035288,0.0
70.95105610140614,31.204507797739673,0.0
71.11313649648943,31.286550990350324,0.0
71.27521689157274,31.368155558184835,0.0
71.43729728665603,31.4493215012432,0.0
71.59937768173933,31.53004881952544,0.0
71.76145807682263,31.61033751303152,0.0
71.92353847190593,31.690187581761467,0.0
72.08561886698922,31.769599025715273,0.0
72.24769926207253,31.84857184489294,0.0
72.40977965715582,31.92710603929447,0.0
72.57186005223912,32.00520160891985,0.0
72.73394044732242,32.08285855376909,0.0
72.89602084240572,32.160076873842186,0.0
73.05810123748901,32.23685656913915,0.0
73.22018163257232,32.31319763965997,0.0
73.38226202765561,32.38910008540464,0.0
73.54434242273891,32.464563906373186,0.0
73.70642281782222,32.53958910256558,0.0
73.86850321290551,32.61417567398184,0.0
74.0305836079888,32.68832362062195,0.0
74.19266400307211,32.76203294248592,0.0
74.35474439815542,32.83530363957375,0.0
74.51682479323871,32.90813571188544,0.0
74.67890518832202,32.980529159420996,0.0
74.84098558340531,33.0524839821804,0.0
75.0030659784886,33.12400018016368,0.0
75.16514637357191,33.195077753370796,0.0
75.32722676865521,33.265716701801786,0.0
75.4893071637385,33.33591702545663,0.0
75.65138755882181,33.40567872433534,0.0
75.8134679539051,33.4750017984379,0.0
75.9755483489884,33.54388624776432,0.0
76.1376287440717,33.6123320723146,0.0
76.299709139155,33.68033927208874,0.0
76.46178953423829,33.74790784708674,0.0
76.6238699293216,33.8150377973086,0.0
76.7859503244049,33.88172912275431,0.0
76.94803071948819,33.94798182342389,0.0
77.1101111145715,34.01379589931732,0.0
77.27219150965479,34.07917135043462,0.0
77.43427190473808,34.14410817677577,0.0
77.59635229982139,34.208606378340775,0.0
77.7584326949047,34.272665955129646,0.0
77.92051308998799,34.33628690714238,0.0
78.0825934850713,34.39946923437898,0.0
78.2446738801546,34.462212936839414,0.0
78.40675427523789,34.52451801452373,0.0
78.5688346703212,34.5863844674319,0.0
78.73091506540449,34.64781229556392,0.0
78.89299546048778,34.70880149891979,0.0
79.05507585557109,34.76935207749954,0.0
79.21715625065438,34.82946403130315,0.0
79.37923664573768,34.8891373603306,0.0
79.54131704082099,34.94837206458193,0.0
79.70339743590428,35.007168144057104,0.0
79.86547783098757,35.06552559875614,0.0
80.02755822607088,35.12344442867904,0.0
80.18963862115417,35.18092463382579,0.0
80.35171901623747,35.237966214196405,0.0
80.51379941132078,35.294569169790876,0.0
80.67587980640407,35.35073350060921,0.0
80.83796020148736,35.406459206651405,0.0
81.00004059657067,35.46174628791746,0.0
81.16212099165398,35.516594744407364,0.0
81.32420138673727,35.571004576121126,0.0
81.48628178182058,35.62497578305876,0.0
81.64836217690387,35.67850836522024,0.0
81.81044257198717,35.73160232260558,0.0
81.97252296707047,35.7842576552148,0.0
82.13460336215378,35.83647436304786,0.0
82.29668375723706,35.88825244610477,0.0
82.45876415232037,35.93959190438556,0.0
82.62084454740368,35.99049273789021,0.0
82.78292494248696,36.0409549466187,0.0
82.94500533757027,36.09097853057106,0.0
83.10708573265357,36.14056348974727,0.0
83.26916612773685,36.18970982414735,0.0
83.43124652282016,36.23841753377128,0.0
83.59332691790347,36.286686618619086,0.0
83.75540731298676,36.33451707869074,0.0
83.91748770807006,36.38190891398625,0.0
84.07956810315336,36.42886212450562,0.0
84.24164849823666,36.47537671024885,0.0
84.40372889331995,36.52145267121594,0.0
84.56580928840326,36.56709000740689,0.0
84.72788968348657,36.61228871882169,0.0
84.88997007856986,36.65704880546036,0.0
85.05205047365317,36.701370267322886,0.0
85.21413086873646,36.745253104409265,0.0
85.37621126381976,36.788697316719514,0.0
85.53829165890306,36.83170290425361,0.0
85.70037205398636,36.87426986701158,0.0
85.86245244906965,36.916398204993385,0.0
86.02453284415296,36.95808791819907,0.0
86.18661323923625,36.99933900662861,0.0
86.34869363431955,37.040151470282,0.0
86.51077402940285,37.080525309159256,0.0
86.67285442448615,37.12046052326038,0.0
86.83493481956944,37.15995711258535,0.0
86.99701521465275,37.199015077134185,0.0
87.15909560973604,37.23763441690688,0.0
87.32117600481934,37.27581513190342,0.0
87.48325639990264,37.31355722212383,0.0
87.64533679498594,37.35086068756811,0.0
87.80741719006923,37.38772552823623,0.0
87.96949758515254,37.42415174412822,0.0
88.13157798023585,37.46013933524407,0.0
88.29365837531914,37.49568830158377,0.0
88.45573877040245,37.53079864314733,0.0
88.61781916548574,37.56547035993476,0.0
88.77989956056904,37.59970345194604,0.0
88.94197995565234,37.633497919181174,0.0
89.10406035073564,37.66685376164018,0.0
89.26614074581893,37.69977097932305,0.0
89.42822114090224,37.73224957222976,0.0
89.59030153598553,37.76428954036033,0.0
89.75238193106883,37.79589088371477,0.0
89.91446232615213,37.82705360229306,0.0
90.07654272123543,37.85777769609522,0.0
90.23862311631872,37.88806316512124,0.0
90.40070351140203,37.9179100093711,0.0
90.56278390648532,37.94731822884484,0.0
90.72486430156862,37.976287823542414,0.0
90.88694469665192,38.00481879346387,0.0
91.04902509173522,38.032911138609165,0.0
91.21110548681851,38.06056485897834,0.0
91.37318588190182,38.08777995457137,0.0
91.53526627698513,38.114556425388244,0.0
91.69734667206842,38.140894271429,0.0
91.85942706715173,38.1667934926936,0.0
92.02150746223502,38.19225408918206,0.0
92.18358785731832,38.217276060894385,0.0
92.34566825240162,38.24185940783057,0.0
92.50774864748493,38.26600412999059,0.0
92.66982904256821,38.2897102273745,0.0
92.83190943765152,38.31297769998225,0.0
92.99398983273483,38.335806547813874,0.0
93.1560702278181,38.35819677086934,0.0
93.31815062290141,38.38014836914867,0.0
93.48023101798472,38.40166134265187,0.0
93.642311413068,38.42273569137892,0.0
93.80439180815131,38.44337141532983,0.0
93.96647220323462,38.4635685145046,0.0
94.1285525983179,38.48332698890323,0.0
94.2906329934012,38.50264683852571,0.0
94.45271338848451,38.52152806337206,0.0
94.61479378356779,38.53997066344227,0.0
94.7768741786511,38.55797463873633,0.0
94.9389545737344,38.57553998925425,0.0
95.1010349688177,38.592666714996035,0.0
95.26311536390101,38.60935481596168,0.0
95.42519575898432,38.62560429215118,0.0
95.58727615406761,38.64141514356454,0.0
95.7493565491509,38.65678737020175,0.0
95.91143694423421,38.67172097206283,0.0
96.0735173393175,38.686215949147766,0.0
96.2355977344008,38.700272301456565,0.0
96.3976781294841,38.71389002898921,0.0
96.5597585245674,38.72706913174573,0.0
96.7218389196507,38.7398096097261,0.0
96.883919314734,38.75211146293033,0.0
97.0459997098173,38.76397469135842,0.0
97.20808010490059,38.77539929501037,0.0
97.3701604999839,38.786385273886175,0.0
97.53224089506719,38.796932627985846,0.0
97.69432129015048,38.80704135730937,0.0
97.85640168523379,38.81671146185675,0.0
98.01848208031709,38.825942941628,0.0
98.18056247540038,38.8347357966231,0.0
98.34264287048369,38.84309002684207,0.0
98.504723265567,38.85100563228489,0.0
98.66680366065029,38.85848261295156,0.0
98.8288840557336,38.865520968842105,0.0
98.99096445081689,38.872120699956504,0.0
99.15304484590018,38.87828180629476,0.0
99.31512524098349,38.884004287856875,0.0
99.47720563606678,38.88928814464285,0.0
99.63928603115008,38.89413337665268,0.0
99.80136642623339,38.89853998388638,0.0
99.96344682131668,38.90250796634393,0.0
100.12552721639997,38.90603732402534,0.0
100.28760761148328,38.90912805693061,0.0
100.44968800656657,38.91178016505974,0.0
100.61176840164987,38.91399364841272,0.0
100.77384879673318,38.91576850698957,0.0
