x_m,delta_star_m,momentum_thickness_m,shape_factor,skin_friction_coefficient,wall_shear_stress_Pa,wall_temperature_K,effective_radius_m,Re_s,mu_edge_Pa_s,Mach_effective
0.0,3.254549934074023e-05,2.3353752846499976e-05,1.393587555484378,0.12726005181283806,540.0844896612423,3303.198881906889,0.05996745450065926,1.5559008750856675,9.860553001571977e-05,0.04918640850477515
0.00023594251073635886,3.912984391119666e-05,2.628815883766192e-05,1.4884969370748402,0.11386324587781793,492.41464089124247,3303.1960882915964,0.05967968482127304,576.5230011264741,9.860527040227863e-05,0.04966299942628158
0.00047188502147272465,4.5714188481653174e-05,2.9222564828823896e-05,1.5643455237222244,0.10091295698613173,444.7447921212421,3303.1932279296584,0.05939191514188682,1164.02399197957,9.86050045467999e-05,0.05014657143172473
0.0007078275322090835,5.229853305210942e-05,3.215697081998576e-05,1.6263513545749015,0.08840012425383377,397.07494335124363,3303.1902988935694,0.05910414546250062,1762.7387642457415,9.860473226826322e-05,0.050637262107885474
0.0009437700429454493,5.8882877622565925e-05,3.5091376811147734e-05,1.6779871003482592,0.07631579870098916,349.4050945812433,3303.1872991903756,0.0588163757831144,2372.9091398786227,9.860445337948174e-05,0.051135212466064284
0.0011797125536818082,6.546722219302216e-05,3.802578280230959e-05,1.7216535037129033,0.06465114260371338,301.7352458112449,3303.184226759128,0.0585286061037282,2994.7831526541704,9.860416768686412e-05,0.05164056705035816
0.001415655064418174,7.205156676347868e-05,4.096018879347157e-05,1.7590633462842487,0.053397428822840404,254.06539704124447,3303.181079468196,0.058240836424341975,3628.615236275934,9.860387499015867e-05,0.052153474039744865
0.0016515975751545328,7.86359113339351e-05,4.3894594784633516e-05,1.791471403706037,0.04254604014785333,206.3955482712447,3303.177855112476,0.05795306674495576,4274.666418947817,9.860357508219126e-05,0.052674085362629484
0.0018875400858908917,8.522025590439135e-05,4.682900077579537e-05,1.8198179438507125,0.0320884686363699,158.72569950124625,3303.1745514104764,0.057665297065569554,4933.204524835389,9.860326774858888e-05,0.053202556811255734
0.0021234825966272575,9.180460047484785e-05,4.9763406766957354e-05,1.8448214549451956,0.02201631495390649,111.05585073124587,3303.171166001256,0.05737752738618333,5604.504382659666,9.860295276749188e-05,0.05373904816125549
0.0023594251073636163,9.838894504530428e-05,5.26978127581193e-05,1.8670403930596764,0.012321287713776193,63.38600196124603,3303.16769644125,0.05708975770679712,6288.8480417115,9.860262990925227e-05,0.054283723295558764
0.002595367618099982,9.881685481764439e-05,5.3120878140161606e-05,1.860226304183302,0.012263761005440481,64.34928064425769,3303.16414020092,0.05680814446220902,6986.524995588045,9.860229893611962e-05,0.054824826667054356
0.002831310128836341,9.924476458998448e-05,5.354394352220389e-05,1.8535198952768417,0.012202566744530931,65.3125593272693,3303.160494661277,0.056526531217620926,7697.832413966506,9.860195960190998e-05,0.05537408992606125
0.0030672526395727068,9.96726743623246e-05,5.3967008904246196e-05,1.8469186339227004,0.012137830179925469,66.27583801028096,3303.1567571102273,0.056244917973032826,8423.075382744799,9.86016116516628e-05,0.05593167880906996
0.0033031951503090656,0.0001001005841346647,5.43900742862885e-05,1.8404200664954713,0.01206967461150988,67.23911669329262,3303.152924738754,0.05596330472844473,9162.56715289393,9.860125482127903e-05,0.05649776331197499
0.0035391376610454245,0.0001005284939070048,5.4813139668330787e-05,1.8340218151212166,0.011998221403492553,68.20239537630422,3303.148994636926,0.055681691483856634,9916.629398383362,9.860088883714429e-05,0.05707251782335811
0.0037750801717817903,0.0001009564036793449,5.523620505037309e-05,1.8277215747764881,0.01192358999771825,69.16567405931589,3303.144963789708,0.055400078239268534,10685.592483556606,9.860051341573309e-05,0.05765612126271932
0.004011022682518149,0.000101384313451685,5.565927043241538e-05,1.821517110519649,0.011845897926817575,70.1289527423275,3303.1408290725853,0.05511846499468045,11469.795740431278,9.860012826319488e-05,0.058248757223388875
0.004246965193254515,0.00010181222322402511,5.6082335814457686e-05,1.8154062548475118,0.011765260828297182,71.09223142533916,3303.1365872469837,0.05483685175009235,12269.587755805329,9.859973307492151e-05,0.058850614123831135
0.004482907703990874,0.00010224013299636522,5.650540119649999e-05,1.8093869051707236,0.011681792456369142,72.0555101083508,3303.1322349554393,0.05455523850550424,13085.32667014323,9.859932753509075e-05,0.059461885356748456
0.004718850214727233,0.00010266804276870531,5.692846657854227e-05,1.8034570214017218,0.01159560469661244,73.01878879136243,3303.1277687165875,0.054273625260916156,13917.380486255062,9.859891131619222e-05,0.06008276945508353
0.0049547927254635984,0.00010309595254104542,5.735153196058458e-05,1.797614623649446,0.011506807578715,73.98206747437408,3303.1231849198716,0.053992012016328056,14766.12739051068,9.859848407852765e-05,0.06071347025519987
0.005190735236199957,0.00010315131495616708,5.7529543292779564e-05,1.7930146678065741,0.011481541783925514,75.37886410229542,3303.1184798200075,0.05371077131909717,15631.956085889717,9.859804546968679e-05,0.06135334247025773
0.005426677746936323,0.00010320667737128873,5.7707554624974556e-05,1.7884430910649463,0.011451135102498846,76.7756607302168,3303.113649531182,0.05342953062186629,16515.266137698083,9.859759512399989e-05,0.06200342829854059
0.005662620257672682,0.00010326203978641039,5.788556595716954e-05,1.7838996316079145,0.011415756561427157,78.17245735813812,3303.1086900209616,0.05314828992463542,17416.468332477965,9.859713266196056e-05,0.06266394766594358
0.005898562768409041,0.00010331740220153205,5.8063577289364535e-05,1.7793840308295408,0.011375572481906463,79.56925398605946,3303.1035971039046,0.05286704922740453,18335.985050587948,9.859665768962307e-05,0.06333512650327339
0.006134505279145407,0.00010337276461665371,5.824158862155952e-05,1.774896033285531,0.01133074649787712,80.96605061398084,3303.098366434839,0.05258580853017365,19274.25065387581,9.859616979796496e-05,0.06401719694462704
0.0063704477898817655,0.00010342812703177536,5.841959995375451e-05,1.7704353866450646,0.011281439576841348,82.36284724190216,3303.0929935018544,0.05230456783294278,20231.71188652534,9.859566856222547e-05,0.06471039753870579
0.006606390300618131,0.00010348348944689702,5.85976112859495e-05,1.7660018416435044,0.011227810037612897,83.75964386982352,3303.0874736188694,0.0520233271357119,21208.828294048177,9.859515354120185e-05,0.06541497346202926
0.00684233281135449,0.00010353885186201868,5.8775622618144486e-05,1.761595152035964,0.011170013570368589,85.15644049774484,3303.0818019178873,0.05174208643848103,22206.07265679651,9.859462427651682e-05,0.06613117674559524
0.007078275322090856,0.00010359421427714033,5.895363395033948e-05,1.7572150745517154,0.011108203255771595,86.55323712566621,3303.075973340818,0.05146084574125014,23223.931441332657,9.859408029184575e-05,0.06685926650876615
0.007314217832827215,0.00010364957669226199,5.9131645282534465e-05,1.7528613688494248,0.011042529584241139,87.95003375358756,3303.069982630909,0.051179605044019263,24262.90526956309,9.859352109210383e-05,0.06759950920302478
0.007550160343563581,0.00010345747854533663,5.913940279662707e-05,1.7493832141172243,0.011030358504317684,89.81271792974783,3303.0638243237217,0.050898611807350426,25323.509406207337,9.859294616259475e-05,0.06835151085996156
0.007786102854299939,0.00010326538039841127,5.914716031071968e-05,1.7459059717478222,0.011012106704987862,91.67540210590802,3303.0574927376156,0.0506176185706816,26406.274267355115,9.859235496810837e-05,0.06911619876175584
0.008022045365036298,0.0001030732822514859,5.9154917824812276e-05,1.7424296413822802,0.010987979214984235,93.53808628206826,3303.0509819638132,0.050336625334012765,27511.745946374474,9.859174695198122e-05,0.0698938621434563
0.008257987875772664,0.00010288118410456054,5.916267533890488e-05,1.7389542226618466,0.010958177630138784,95.40077045822854,3303.044285855853,0.050055632097343934,28640.48676467629,9.85911215350982e-05,0.07068479862369947
0.008493930386509023,0.0001026890859576352,5.917043285299749e-05,1.7354797152279597,0.010922900139685776,97.26345463438872,3303.037398018543,0.04977463886067511,29793.075842586106,9.85904781148472e-05,0.07148931449992649
0.008729872897245389,0.00010249698781070983,5.9178190367090094e-05,1.7320061187222444,0.010882341551853423,99.12613881054898,3303.030311796314,0.04949364562400627,30970.109694442333,9.858981606401602e-05,0.07230772505883845
0.008965815407981748,0.00010230488966378447,5.91859478811827e-05,1.7285334327865145,0.010836693319558336,100.98882298670922,3303.0230202609437,0.049212652387337436,32172.20284809026,9.858913472963026e-05,0.07314035489968286
0.009201757918718106,0.00010211279151685911,5.919370539527531e-05,1.725061657062771,0.01078614356609663,102.85150716286941,3303.0155161986295,0.04893165915066861,33399.98849005036,9.858843343173039e-05,0.0739875382714444
0.009437700429454472,0.00010192069336993375,5.9201462909367906e-05,1.721590791193203,0.010730877110831573,104.71419133902968,3303.0077920963563,0.048650665913999774,34654.119137580805,9.858771146207989e-05,0.0748496194246432
0.009673642940190831,0.0001017285952230084,5.920922042346051e-05,1.7181208348201864,0.010671075494877584,106.57687551518987,3302.9998401275257,0.04836967267733096,35935.26733891696,9.858696808280471e-05,0.07572695297848162
0.009909585450927197,0.00010153649707608302,5.921697793755312e-05,1.7146517875862846,0.010606917006780561,108.4395596913502,3302.9916521367913,0.048088679440662106,37244.126403043396,9.858620252495744e-05,0.07661990430413244
