x_m,delta_star_m,momentum_thickness_m,shape_factor,skin_friction_coefficient,wall_shear_stress_Pa,wall_temperature_K,effective_radius_m,Re_s,mu_edge_Pa_s,Mach_effective
0.06673696582924035,0.00019025055964371116,7.593741301655035e-05,2.505360033824784,0.004737286043005852,3393.135500626178,3088.45943303362,0.028727176933793497,822427.824699231,7.268302270112007e-05,2.336816592424659
0.06689904622432365,0.00019227873545558274,7.648649199939832e-05,2.513891413102006,0.004724075022736788,3366.952928293012,3087.73626521643,0.02881859619477195,820575.069050885,7.254527811866715e-05,2.34254995958211
0.06706112661940694,0.00019430454043521976,7.70349291374199e-05,2.522291415217722,0.004710517005596797,3340.8009620276775,3087.0212604864196,0.02890957920180649,818759.3164118644,7.24080755657245e-05,2.348242771005438
0.06722320701449025,0.00019632798297875597,7.758272670366289e-05,2.5305630688729943,0.004696611867232086,3314.679493440961,3086.314442297252,0.02900012594650099,816979.8896376648,7.227142287127561e-05,2.353895461652579
0.06738528740957354,0.00019834907151176765,7.812988697914596e-05,2.538709310621555,0.004682359531004784,3288.588413763565,3085.615834403187,0.029090236420429873,815236.1236122545,7.213532796324649e-05,2.3595084497479433
0.06754736780465684,0.00020036781448930558,7.867641225286724e-05,2.5467329883487855,0.004667759966821637,3262.527613845691,3084.925460757076,0.029179910615138093,813527.3650209169,7.199979885587408e-05,2.3650821373325384
0.06770944819974015,0.00020238422039592659,7.922230482181293e-05,2.554636864594256,0.0046528131900168395,3236.4969841566362,3084.2433454127795,0.029269148522141086,811852.972129795,7.186484363746262e-05,2.3706169107965693
0.06787152859482344,0.00020439829774572259,7.976756699096512e-05,2.562423619725969,0.0046375192602861725,3210.496414784417,3083.569512431913,0.029357950132924762,810212.3145719033,7.173047045851986e-05,2.376113141395323
0.06803360898990675,0.00020641005508235054,8.031220107330994e-05,2.570095854973978,0.004621878280669286,3184.5257954353815,3082.9039857947632,0.029446315438945467,808604.7731394952,7.159668752026377e-05,2.38157118574915
0.06819568938499004,0.0002085349595723883,8.086005584215548e-05,2.57896135985193,0.004610486131731687,3161.736636280659,3082.246789315276,0.02953412897303662,807029.7395825465,7.146350306349096e-05,2.3869850802431
0.06835776978007334,0.00021065742890913453,8.14072827661497e-05,2.587697583694918,0.004598785131633507,3138.973593639025,3081.5979465599894,0.029621506317504924,805486.6164131921,7.133092535780161e-05,2.3923615111687093
0.06851985017515665,0.00021277747222110818,8.195388419885844e-05,2.5963073538382946,0.004586775346339466,3116.236569609011,3080.957480770792,0.029708447463221856,803974.8167159704,7.119896269116933e-05,2.3977007928126883
